Date,High,Low,Open,Close,Volume,Adj Close,Name,MACD,Signal Line
2020-11-30,105.41999816894531,103.6500015258789,105.12000274658203,104.58000183105469,20726500.0,99.79338073730469,ABBV,0.0,0.0
2020-11-30,274.9100036621094,269.010009765625,273.7200012207031,274.1000061035156,395400.0,274.1000061035156,ABMD,0.0,0.0
2020-11-30,108.55000305175781,107.08999633789062,107.7699966430664,108.22000122070312,5702300.0,106.57268524169922,ABT,0.0,0.0
2020-11-30,56.91999816894531,55.790000915527344,56.7400016784668,56.310001373291016,2645800.0,55.364356994628906,AOS,0.0,0.0
2020-11-30,176.0,172.6999969482422,175.77000427246094,172.72999572753906,6141300.0,167.41590881347656,MMM,0.0,0.0
2020-12-01,106.37999725341797,104.04000091552734,105.05000305175781,104.04000091552734,7623500.0,99.27809143066406,ABBV,-0.04307699611042892,-0.008615399222085785
2020-12-01,274.9800109863281,264.0,272.1099853515625,268.2099914550781,241700.0,268.2099914550781,ABMD,-0.4698587183938798,-0.09397174367877598
2020-12-01,109.5999984741211,108.06999969482422,109.23999786376953,108.48999786376953,4265200.0,106.83857727050781,ABT,0.02153819374889565,0.00430763874977913
2020-12-01,57.04999923706055,54.91999816894531,56.81999969482422,55.060001373291016,1888900.0,54.13534927368164,AOS,-0.09971509971509818,-0.019943019943019637
2020-12-01,175.69000244140625,170.00999450683594,174.22000122070312,170.52000427246094,3859600.0,165.27391052246094,MMM,-0.17629561465011534,-0.03525912293002307
2020-12-02,105.37999725341797,103.31999969482422,104.0,104.98999786376953,5492200.0,100.18461608886719,ABBV,-0.0005526411108576212,-0.007002847599840153
2020-12-02,268.2200012207031,263.760009765625,268.2200012207031,265.25,169000.0,265.25,ABMD,-1.0687518050802964,-0.28892775595908005
2020-12-02,108.62999725341797,107.36000061035156,108.30999755859375,108.1500015258789,3444700.0,106.5037612915039,ABT,0.011045182481112192,0.005655147496045744
2020-12-02,55.369998931884766,54.650001525878906,54.84000015258789,54.869998931884766,1314000.0,53.94853591918945,AOS,-0.19186000108879142,-0.054326416172174
2020-12-02,172.5800018310547,170.22000122070312,170.25999450683594,171.85000610351562,2421800.0,166.56300354003906,MMM,-0.20631288046394047,-0.06946987443680655
2020-12-03,105.69999694824219,104.30000305175781,105.0,104.73999786376953,4693600.0,99.94605255126953,ABBV,0.01282743920062046,-0.00303679023974803
2020-12-03,267.7799987792969,262.7900085449219,263.7900085449219,266.8399963378906,136800.0,266.8399963378906,ABMD,-1.3989532129364761,-0.5109328473545593
2020-12-03,108.63999938964844,107.08000183105469,108.1500015258789,107.52999877929688,3846300.0,105.89319610595703,ABT,-0.046760617327606724,-0.0048280054686847505
2020-12-03,55.130001068115234,54.66999816894531,55.04999923706055,54.959999084472656,1461700.0,54.037025451660156,AOS,-0.25468736177526097,-0.0943986052927914
2020-12-03,173.38999938964844,171.0399932861328,171.0399932861328,171.8300018310547,2377800.0,166.5436248779297,MMM,-0.22907531979683426,-0.1013909635088121
2020-12-04,107.30999755859375,105.0199966430664,105.0199966430664,107.27999877929688,7235800.0,102.36979675292969,ABBV,0.22578538211691068,0.04272764423158371
2020-12-04,277.3299865722656,265.70001220703125,265.7699890136719,272.6099853515625,232500.0,272.6099853515625,ABMD,-1.1814315090215928,-0.645032579687966
2020-12-04,108.2699966430664,106.93000030517578,107.08000183105469,107.9000015258789,4686800.0,106.25756072998047,ABT,-0.06200128847802944,-0.01626266207055369
2020-12-04,55.38999938964844,54.880001068115234,55.279998779296875,55.060001373291016,983300.0,54.13534927368164,AOS,-0.2930312667745909,-0.13412513758915132
2020-12-04,173.16000366210938,171.5399932861328,172.1300048828125,172.4600067138672,2663600.0,167.15423583984375,MMM,-0.1940417950635549,-0.11992112981976068
2020-12-07,107.20999908447266,104.95999908447266,107.04000091552734,105.83999633789062,6532500.0,100.99571228027344,ABBV,0.2751877308751318,0.08921966156029335
2020-12-07,273.3999938964844,268.5299987792969,271.7099914550781,271.8800048828125,196900.0,271.8800048828125,ABMD,-1.0557769748685928,-0.7271814587240915
2020-12-07,108.30000305175781,106.63999938964844,107.72000122070312,107.18000030517578,6928000.0,105.54852294921875,ABT,-0.1306714126721431,-0.03914441219087157
2020-12-07,55.560001373291016,54.79999923706055,55.150001525878906,55.310001373291016,675100.0,54.38114929199219,AOS,-0.2997903801868915,-0.16725818610869936
2020-12-07,172.5,169.17999267578125,171.72000122070312,170.14999389648438,2526800.0,164.91529846191406,MMM,-0.34865710106015513,-0.1656683240678396
2020-12-08,108.3499984741211,105.5999984741211,105.69999694824219,107.69000244140625,6688200.0,102.76103210449219,ABBV,0.4583360667254084,0.16304294259331636
2020-12-08,275.4700012207031,270.0799865722656,272.0,273.6400146484375,198800.0,273.6400146484375,ABMD,-0.8048984044154963,-0.7427248478623725
2020-12-08,107.23999786376953,106.20999908447266,106.80000305175781,106.80000305175781,6643500.0,105.17430877685547,ABT,-0.21329683033138735,-0.07397489581897473
2020-12-08,56.099998474121094,54.88999938964844,55.0,56.09000015258789,1266700.0,55.14805221557617,AOS,-0.2394474424299773,-0.18169603737295498
2020-12-08,172.8300018310547,169.6999969482422,169.74000549316406,172.4600067138672,1730800.0,167.15423583984375,MMM,-0.28154662202342706,-0.1888439836589571
2020-12-09,109.1500015258789,107.62999725341797,107.9000015258789,108.66999816894531,7350700.0,103.69617462158203,ABBV,0.67478144696193,0.2653906434670391
2020-12-09,272.5400085449219,261.2300109863281,272.5400085449219,266.1499938964844,272300.0,266.1499938964844,ABMD,-1.1966630214024576,-0.8335124825703896
2020-12-09,107.69000244140625,105.5199966430664,107.0999984741211,106.31999969482422,5742400.0,104.70160675048828,ABT,-0.31389197713797046,-0.12195831208277388
2020-12-09,57.7400016784668,56.060001373291016,56.08000183105469,57.66999816894531,1055200.0,56.701515197753906,AOS,-0.0634017384103771,-0.15803717758043942
2020-12-09,175.63999938964844,171.92999267578125,172.6699981689453,175.2899932861328,2790900.0,169.8971710205078,MMM,-4.763770903082332e-06,-0.1510761396813463
2020-12-10,109.06999969482422,106.66999816894531,109.05999755859375,107.48999786376953,6285700.0,102.57018280029297,ABBV,0.7425402652875022,0.36082056783113176
2020-12-10,268.8500061035156,261.8699951171875,265.67999267578125,267.92999267578125,221200.0,267.92999267578125,ABMD,-1.3479697215890951,-0.9364039303741307
2020-12-10,107.08999633789062,106.04000091552734,106.76000213623047,106.5199966430664,4828500.0,104.8985595703125,ABT,-0.3731745495381915,-0.1722015595738574
2020-12-10,57.720001220703125,55.959999084472656,57.369998931884766,56.310001373291016,827400.0,55.364356994628906,AOS,-0.033241438465331896,-0.13307802975741792
2020-12-10,175.39999389648438,172.69000244140625,174.8699951171875,173.49000549316406,2228800.0,168.1525421142578,MMM,0.07698774868325131,-0.10546336200842679
2020-12-11,107.41999816894531,105.58000183105469,107.01000213623047,106.33999633789062,5205200.0,101.47282409667969,ABBV,0.6954276477768815,0.4277419838202817
2020-12-11,267.30999755859375,254.41000366210938,266.20001220703125,258.45001220703125,383100.0,258.45001220703125,ABMD,-2.207391136945091,-1.1906013716883228
2020-12-11,107.3499984741211,105.31999969482422,106.0999984741211,107.0199966430664,4719000.0,105.39095306396484,ABT,-0.3754822680906216,-0.21285770127721027
2020-12-11,56.650001525878906,55.779998779296875,56.130001068115234,56.36000061035156,717000.0,55.413516998291016,AOS,-0.0052442108971106904,-0.10751126598535649
2020-12-11,174.64999389648438,172.1699981689453,172.3000030517578,174.02000427246094,1875700.0,168.66624450683594,MMM,0.17871126933985693,-0.04862843573877005
2020-12-14,108.06999969482422,104.08999633789062,107.43000030517578,104.19999694824219,8272700.0,99.43077087402344,ABBV,0.47987874943873976,0.4381693369439733
2020-12-14,270.20001220703125,259.5400085449219,260.07000732421875,267.6199951171875,303700.0,267.6199951171875,ABMD,-2.124062940907322,-1.3772936855321227
2020-12-14,109.16999816894531,106.7699966430664,107.5,106.79000091552734,6250000.0,105.16446685791016,ABT,-0.39135854700985817,-0.24855787042373986
2020-12-14,57.2400016784668,55.380001068115234,56.810001373291016,55.40999984741211,871800.0,54.47947311401367,AOS,-0.05903283465054443,-0.09781557971839408
2020-12-14,176.1999969482422,172.99000549316406,175.6699981689453,173.0800018310547,3700100.0,167.75514221191406,MMM,0.18138663898037066,-0.0026254207949419073
2020-12-15,105.44999694824219,102.31999969482422,105.44000244140625,102.81999969482422,12101000.0,98.11393737792969,ABBV,0.19544745275371156,0.38962496010592096
2020-12-15,277.45001220703125,262.9100036621094,266.55999755859375,275.3599853515625,259000.0,275.3599853515625,ABMD,-1.4171363533389467,-1.3852622190934876
2020-12-15,108.41000366210938,106.4000015258789,106.94000244140625,107.44999694824219,5256600.0,105.81440734863281,ABT,-0.3466880444421463,-0.26818390522742114
2020-12-15,56.4900016784668,55.27000045776367,55.540000915527344,56.41999816894531,667700.0,55.47250747680664,AOS,-0.019932513256421203,-0.08223896642599951
2020-12-15,175.05999755859375,172.5500030517578,174.38999938964844,174.67999267578125,2270600.0,169.30592346191406,MMM,0.3090502394007899,0.059709711244204454
2020-12-16,105.41000366210938,101.9000015258789,102.5,104.63999938964844,9182100.0,99.85063171386719,ABBV,0.11556025918015678,0.33481201992076814
2020-12-16,282.0,273.5,274.1499938964844,274.1400146484375,303000.0,274.1400146484375,ABMD,-0.9444463895007971,-1.2970990531749496
2020-12-16,108.20999908447266,106.61000061035156,107.44999694824219,107.33999633789062,4458700.0,105.7060775756836,ABT,-0.31651390400327273,-0.27784990498259143
2020-12-16,56.900001525878906,54.97999954223633,56.310001373291016,55.08000183105469,1198800.0,54.15501403808594,AOS,-0.0959655019302943,-0.08498427352685847
2020-12-16,175.85000610351562,174.35000610351562,174.61000061035156,175.41000366210938,1949900.0,170.01348876953125,MMM,0.46378413334721813,0.14052459566480718
2020-12-17,105.5,104.11000061035156,104.86000061035156,104.88999938964844,6360600.0,100.08919525146484,ABBV,0.07159667151792348,0.2821689502401992
2020-12-17,282.30999755859375,272.42999267578125,275.8599853515625,281.989990234375,268500.0,281.989990234375,ABMD,0.06286655072636904,-1.0251059323946858
2020-12-17,108.94000244140625,107.61000061035156,107.83000183105469,108.77999877929688,3924300.0,107.12416076660156,ABT,-0.17439420999734523,-0.2571587659855422
2020-12-17,55.79999923706055,54.68000030517578,55.369998931884766,55.2599983215332,1760900.0,54.33198928833008,AOS,-0.14008318895078276,-0.09600405661164332
2020-12-17,177.4600067138672,175.38999938964844,176.0,176.64999389648438,2327800.0,171.21533203125,MMM,0.6786457027614574,0.24814881708413725
2020-12-18,105.05999755859375,103.19999694824219,105.02999877929688,104.44999694824219,13906800.0,99.6693344116211,ABBV,0.001236438889549163,0.22598244797006922
2020-12-18,294.4800109863281,276.94000244140625,283.1199951171875,293.3900146484375,896300.0,293.3900146484375,ABMD,1.7607590748098687,-0.467932930953775
2020-12-18,109.61000061035156,107.48999786376953,108.8499984741211,108.97000122070312,10669800.0,107.31127166748047,ABT,-0.04590258307145234,-0.21490752940272426
2020-12-18,55.70000076293945,54.25,55.27000045776367,55.63999938964844,1762400.0,54.705604553222656,AOS,-0.1427384632174693,-0.10535093793280853
2020-12-18,177.4600067138672,175.11000061035156,176.75999450683594,176.4199981689453,4682000.0,170.99240112304688,MMM,0.8209034475100907,0.36269974316932796
2020-12-21,103.91999816894531,101.55000305175781,102.76000213623047,103.70999908447266,6664600.0,98.96320343017578,ABBV,-0.11293435858598855,0.15819908665885768
2020-12-21,296.6000061035156,283.7300109863281,292.760009765625,295.80999755859375,443200.0,295.80999755859375,ABMD,3.2639981896477366,0.27845329316652734
2020-12-21,108.18000030517578,105.37000274658203,107.55999755859375,108.08999633789062,4544000.0,106.44466400146484,ABT,-0.01490921834734138,-0.1749078671916477
2020-12-21,56.130001068115234,54.29999923706055,54.619998931884766,55.81999969482422,769600.0,54.88258743286133,AOS,-0.12883315844694465,-0.11004738203563576
2020-12-21,176.1300048828125,173.02999877929688,173.61000061035156,175.66000366210938,1704600.0,170.25579833984375,MMM,0.8623775780639846,0.4626353101482593
2020-12-22,103.5,102.01000213623047,103.41000366210938,102.80000305175781,4002900.0,98.09485626220703,ABBV,-0.2736896884647422,0.0718213316341377
2020-12-22,304.3599853515625,292.5299987792969,295.8399963378906,302.3299865722656,275000.0,302.3299865722656,ABMD,4.92466615604269,1.2076958657417598
2020-12-22,109.04000091552734,106.95999908447266,107.83000183105469,108.27999877929688,3426400.0,106.63177490234375,ABT,0.024700127897361313,-0.1349862681738459
2020-12-22,55.939998626708984,55.279998779296875,55.7599983215332,55.36000061035156,865700.0,54.43031311035156,AOS,-0.1531655884171812,-0.11867102331194485
2020-12-22,175.92999267578125,174.17999267578125,175.0500030517578,174.77999877929688,1381200.0,169.40286254882812,MMM,0.8148440705748783,0.5330770622335832
2020-12-23,103.93000030517578,102.91000366210938,103.05999755859375,103.27999877929688,3659100.0,98.55287170410156,ABBV,-0.35822836821319015,-0.014188608335327868
2020-12-23,309.1300048828125,300.80999755859375,304.3399963378906,304.04998779296875,187600.0,304.04998779296875,ABMD,6.306845815057329,2.2275258556048736
2020-12-23,109.68000030517578,107.43000030517578,108.87000274658203,107.44999694824219,3149500.0,105.81440734863281,ABT,-0.010759363737477656,-0.11014088728657226
2020-12-23,55.5099983215332,54.709999084472656,55.45000076293945,55.11000061035156,797300.0,54.184505462646484,AOS,-0.19042700120392908,-0.13302221889034171
2020-12-23,175.80999755859375,173.9600067138672,175.3000030517578,173.99000549316406,1762600.0,168.63717651367188,MMM,0.7052973387984309,0.5675211175465528
2020-12-24,103.38999938964844,102.5999984741211,103.11000061035156,103.26000213623047,1378600.0,98.5337905883789,ABBV,-0.42197517580244437,-0.09574592182875118
2020-12-24,306.0799865722656,300.5799865722656,304.45001220703125,303.4100036621094,65700.0,303.4100036621094,ABMD,7.266824354387097,3.2353855553613187
2020-12-24,108.94999694824219,107.37999725341797,107.44000244140625,108.3499984741211,1451500.0,106.7007064819336,ABT,0.033376590621443825,-0.08143739170496905
2020-12-24,55.5,54.84000015258789,55.4900016784668,55.47999954223633,215000.0,54.54829406738281,AOS,-0.18793472319471505,-0.1440047197512164
2020-12-24,174.7899932861328,173.4199981689453,174.4199981689453,174.52000427246094,656200.0,169.15087890625,MMM,0.6537116556833098,0.5847592251739042
2020-12-28,103.87999725341797,102.72000122070312,103.6500015258789,103.44999694824219,3948900.0,98.71510314941406,ABBV,-0.45195414061015526,-0.166987565585032
2020-12-28,312.9800109863281,306.1600036621094,307.3399963378906,312.9100036621094,274800.0,312.9100036621094,ABMD,8.693966237287782,4.327101691746611
2020-12-28,109.0999984741211,107.26000213623047,108.95999908447266,107.79000091552734,2034200.0,106.14923095703125,ABT,0.02290351211885877,-0.06056921094020349
2020-12-28,56.099998474121094,55.5099983215332,55.880001068115234,55.619998931884766,485900.0,54.685943603515625,AOS,-0.17267233500249546,-0.14973824280147222
2020-12-28,176.39999389648438,174.38999938964844,175.30999755859375,174.7100067138672,1403000.0,169.33502197265625,MMM,0.6210027066234716,0.5920079214638176
2020-12-29,105.37000274658203,103.94999694824219,103.94999694824219,104.69999694824219,5096400.0,99.90788269042969,ABBV,-0.3705763592987097,-0.20770532432776756
2020-12-29,327.9100036621094,314.0,314.25,320.92999267578125,390800.0,320.92999267578125,ABMD,10.35279200717764,5.532239754832817
2020-12-29,108.94000244140625,108.13999938964844,108.5,108.33000183105469,2834400.0,106.68101501464844,ABT,0.057514096158968187,-0.03695254952036916
2020-12-29,55.88999938964844,54.290000915527344,55.75,54.709999084472656,561400.0,53.791229248046875,AOS,-0.23133942797876017,-0.1660584798369298
2020-12-29,175.63999938964844,173.14999389648438,175.5500030517578,173.85000610351562,1218900.0,168.50146484375,MMM,0.5196950459175014,0.5775453463545545
2020-12-30,106.2300033569336,105.0999984741211,105.11000061035156,105.2699966430664,5328400.0,100.45179748535156,ABBV,-0.25712568478897424,-0.2175893964200089
2020-12-30,328.8299865722656,318.2300109863281,324.5899963378906,323.9200134277344,278800.0,323.9200134277344,ABMD,11.772981465142493,6.780388096894752
2020-12-30,109.12000274658203,107.83999633789062,108.69000244140625,108.44000244140625,2415800.0,106.78934478759766,ABT,0.09275019677502883,-0.011012000261289564
2020-12-30,55.36000061035156,54.529998779296875,54.81999969482422,54.709999084472656,536200.0,53.791229248046875,AOS,-0.27466732785499204,-0.18778024944054225
2020-12-30,174.9199981689453,173.3800048828125,173.8800048828125,174.11000061035156,1419100.0,168.75347900390625,MMM,0.45514079894766724,0.5530644368731771
2020-12-31,107.27999877929688,104.8499984741211,105.26000213623047,107.1500015258789,6148100.0,102.24575805664062,ABBV,-0.015337721973921248,-0.17713906153079137
2020-12-31,325.2699890136719,318.57000732421875,324.3800048828125,324.20001220703125,229000.0,324.20001220703125,ABMD,12.773836567421995,7.9790777910002015
2020-12-31,109.63999938964844,107.8499984741211,108.16999816894531,109.48999786376953,2982200.0,107.82335662841797,ABT,0.20306016460547482,0.03180243271206332
2020-12-31,54.869998931884766,54.029998779296875,54.650001525878906,54.81999969482422,728900.0,53.89937973022461,AOS,-0.2967085986946003,-0.20956591929135387
2020-12-31,174.8699951171875,173.17999267578125,174.1199951171875,174.7899932861328,1841300.0,169.4125213623047,MMM,0.45362174997154625,0.5331758994928509
2021-01-04,107.3499984741211,103.86000061035156,107.18000030517578,105.41000366210938,9523400.0,100.58538818359375,ABBV,0.035468832090174374,-0.13461748280659822
2021-01-04,329.32000732421875,308.95001220703125,324.57000732421875,316.7300109863281,364500.0,316.7300109863281,ABMD,12.816513982457536,8.94656502929167
2021-01-04,110.25,107.26000213623047,109.52999877929688,109.11000061035156,6192000.0,107.44915008544922,ABT,0.2568581059138779,0.07681356735242624
2021-01-04,55.599998474121094,53.56999969482422,54.70000076293945,53.91999816894531,1484700.0,53.014488220214844,AOS,-0.3823910995798414,-0.2441309553490514
2021-01-04,176.1999969482422,170.5500030517578,175.0,171.8699951171875,2996200.0,166.58238220214844,MMM,0.21432780638525628,0.469406280871332
2021-01-05,107.0199966430664,104.62999725341797,105.41000366210938,106.5,6823800.0,101.62550354003906,ABBV,0.16182160844401494,-0.07532966455647559
2021-01-05,326.2900085449219,316.7300109863281,316.7900085449219,322.6000061035156,263000.0,322.6000061035156,ABMD,13.172155282988001,9.791683080030936
2021-01-05,110.91000366210938,108.30000305175781,108.8499984741211,110.45999908447266,4322800.0,108.77859497070312,ABT,0.40377251819748494,0.14220535752143798
2021-01-05,54.58000183105469,53.59000015258789,53.63999938964844,54.27000045776367,755000.0,53.35861587524414,AOS,-0.4172431202584903,-0.2787533883309392
2021-01-05,173.25,170.64999389648438,172.00999450683594,171.5800018310547,2295300.0,166.3013153076172,MMM,0.0012709467741842673,0.37577921405190245
2021-01-06,107.19000244140625,104.18000030517578,104.75,105.58000183105469,11017500.0,100.74761199951172,ABBV,0.18558166067496984,-0.02314739951018651
2021-01-06,324.6600036621094,315.7200012207031,315.8699951171875,321.6099853515625,301500.0,321.6099853515625,ABMD,13.221705583441633,10.477687580713075
2021-01-06,111.02999877929688,108.58999633789062,108.94999694824219,110.2300033569336,5539600.0,108.55209350585938,ABT,0.4959277687220123,0.21294983976155285
2021-01-06,56.88999938964844,54.560001373291016,54.849998474121094,56.13999938964844,1386900.0,55.197208404541016,AOS,-0.2906202231440318,-0.28112675529355774
2021-01-06,175.57000732421875,172.0399932861328,172.72000122070312,174.19000244140625,3346400.0,168.8310089111328,MMM,0.04253674993572076,0.30913072122866614
2021-01-07,107.05999755859375,105.56999969482422,106.11000061035156,106.70999908447266,8196000.0,101.82588958740234,ABBV,0.2922244265339913,0.03992696569864905
2021-01-07,327.6499938964844,318.1600036621094,321.6199951171875,323.55999755859375,330200.0,323.55999755859375,ABMD,13.265408865743268,11.035231837719113
2021-01-07,111.62000274658203,109.25,110.27999877929688,111.30000305175781,5568800.0,109.60580444335938,ABT,0.6478336783357719,0.29992660747639666
2021-01-07,56.970001220703125,55.959999084472656,56.720001220703125,56.83000183105469,1073000.0,55.87562561035156,AOS,-0.13305940844764308,-0.25151328592437483
2021-01-07,173.4600067138672,166.16000366210938,171.55999755859375,169.72000122070312,5863400.0,164.49851989746094,MMM,-0.2821985358477548,0.19086486981338197
